Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-05-25,Kailahun,Jawei,Bobor,Saama,2015-07-08,22,26,48,24,17,41,89,2,4,2,4,4,3,NA,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-22,Kailahun,Jawei,Bobor,Semabu,2015-05-08,32,52,84,20,39,59,143,4,3,5,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-20,Kailahun,Jawei,Bobor,Baiiama,2015-05-08,22,45,67,13,29,42,109,4,3,4,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-29,Kailahun,Jawei,Bobor,Teema,2015-06-08,27,40,67,18,32,50,117,4,4,5,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-21,Kailahun,Jawei,Bobor,Niahun,2015-06-08,28,36,64,24,17,41,105,4,5,6,1,5,1,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-28,Kailahun,Upper Bambara,Niahun,Njahun/Kojohun,2015-05-28,36,50,86,36,40,76,162,4,5,4,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-03,Kailahun,Upper Bambara,Niahun,Sameba/Palima,2015-06-03,18,62,80,52,17,69,149,4,6,2,1,3,4,NA,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-06,Kailahun,Upper Bambara,Niahun,Sorpowahun/Kporgbo,2015-12-06,28,48,76,24,17,41,117,4,5,4,1,4,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Upper Bambara,Bambara,Kodima/Siama1,2015-05-01,22,48,70,15,17,32,102,4,4,4,1,4,5,NA,4,0,5,7,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Upper Bambara,Bambara,Siama11/Kosiala,2015-05-01,22,48,70,24,17,41,111,3,4,2,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Upper Bambara,Bambara,Tambia/Griema,2015-05-01,110,48,158,93,17,110,268,2,4,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Manda,Upper Duiva,Sailor/Potom,2015-05-01,62,48,110,62,17,79,189,2,4,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Manda,Upper Duiva,Njallah/Mabia,2015-05-01,19,45,64,24,29,53,117,4,6,4,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Manda,Upper Duiva,Njerehun/Beebu,2015-05-01,28,22,50,18,18,36,86,4,1,1,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Manda,Upper Duiva,Tangay,2015-05-01,28,48,76,23,37,60,136,4,5,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-05,Kailahun,Manda,Upper Duiva,Nyandehun,2015-02-05,28,19,47,24,26,50,97,4,2,4,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-05,Kailahun,Manda,Upper Duiva,Bodo,2015-12-05,77,104,181,93,88,181,362,4,8,6,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Dae,Sienga,Weima,2015-05-01,29,48,77,35,18,53,130,3,3,3,3,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Dae,Sienga,Jeiwoma,2015-05-01,21,46,67,24,30,54,121,4,6,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Dae,Sienga,Paewama,2015-05-01,22,48,70,24,18,42,112,3,3,3,3,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Dae,Balwava,Bindusu/Teiwoma,2015-05-01,60,105,165,54,22,76,241,4,7,4,3,2,1,NA,9,4,0,2,9,3,0,2,1,0,0,1,1,0,0,1,0,0,0,0
2015-05-01,Kailahun,Dae,Balwava,Takpoma/Gbahama,2015-05-01,57,65,122,72,17,89,211,4,7,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Dae,Balwava,Jorin/Nboboma,2015-05-01,28,48,76,14,17,31,107,4,7,4,1,4,4,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-05-01,Kailahun,Malema,Upper Samie,Njaina/Kabuma,2015-05-01,32,93,125,103,22,125,250,4,10,4,2,5,1,NA,9,8,1,0,9,8,1,0,2,0,2,0,2,0,2,0,0,0,0,0
2015-05-01,Kailahun,Malema,Upper Samie,Dalahun/Saline,2015-05-01,50,59,109,69,29,98,207,4,6,2,1,4,1,NA,5,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Malema,Upper Samie,Ngeihun/Kawah,2015-05-01,27,41,68,24,17,41,109,4,4,4,2,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Malema,Upper Samie,Jojoima,2015-05-01,43,36,79,24,22,46,125,2,4,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,Kailahun,Malema,Upper Samie,Gabuhun,2015-05-01,60,48,108,62,17,79,187,2,4,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,Kailahun,Malema,Upper Samie,Teawah,2015-08-13,30,38,68,32,40,72,140,4,6,4,2,3,4,NA,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13,Kailahun,Jawei,Sowa,Daru,2015-08-13,44,37,81,36,35,71,152,2,7,4,1,3,1,NA,0,0,1,2,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0
2015-08-13,Kailahun,Jawei,Sowa,Benduma,2015-07-18,55,46,101,63,51,114,215,4,5,2,2,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-02,Kailahun,Jawei,Sowa,Nyanyawama,2015-06-02,18,62,80,29,52,81,161,4,4,6,1,3,4,NA,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Mosodo,2015-06-15,48,39,87,59,49,108,195,4,3,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Serry Town,2015-06-15,20,48,68,24,22,46,114,2,1,3,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Godie,2015-06-15,61,49,110,63,36,99,209,4,5,4,1,3,3,NA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Limiyama,2015-06-15,29,25,54,48,32,80,134,4,1,1,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Madina,2015-06-15,19,48,67,22,18,40,107,4,7,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Bendama/Missila,2015-08-19,19,48,67,21,16,37,104,4,7,6,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Maindawa/Kamgbo,2015-08-20,113,111,224,104,87,191,415,4,5,6,1,3,2,NA,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Camp/Sanon Town,2015-08-21,23,48,71,40,25,65,136,3,4,4,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Bendama/Missila,2015-08-26,21,48,69,22,20,42,111,4,6,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Maindawa/Kamgbo,2015-08-27,28,22,50,18,23,41,91,4,7,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,Kailahun,Jawei,Sowa,Camp/Sanon Town,2015-08-28,20,34,54,23,27,50,104,4,4,1,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,Kailahun,Jawei,Sowa,Malema/Nyanyawande,2015-09-02,51,43,94,26,33,59,153,4,4,4,1,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,Kailahun,Jawei,Sowa,Gbomotown/Sebelma,2015-09-03,28,48,76,24,17,41,117,2,2,2,1,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Sowa,Kpodehun/Bendama,2015-09-04,22,33,55,30,29,59,114,4,4,4,1,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,Kailahun,Jawei,Borbo,Nyandahun,2015-07-16,28,48,76,12,19,31,107,4,4,4,1,4,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,Kailahun,Jawei,Borbo,Tomboma,2015-07-17,28,48,76,24,15,39,115,4,4,4,1,4,4,NA,3,1,4,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-15,Kailahun,Jawei,Borbo,Goodma,2015-07-18,22,48,70,17,17,34,104,4,4,4,2,2,3,NA,6,2,4,4,5,2,4,4,3,0,0,2,3,0,0,2,0,0,0,0
2015-05-15,Kailahun,Jawei,Borbo,Kotuma,2015-05-15,22,48,70,24,17,41,111,2,2,2,1,1,2,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Borbo,Baoma,2015-06-15,22,48,70,24,17,41,111,4,2,3,1,1,1,NA,1,2,3,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jawei,Borbo,Sokuhun,2015-07-30,19,21,40,16,15,31,71,4,4,4,1,4,3,NA,3,4,2,5,3,4,2,4,5,4,3,5,5,3,3,5,0,1,0,0
2015-06-15,Kailahun,Jaluahun,Sei One,Gboko Yeama,2015-07-30,26,40,66,52,65,117,183,4,8,4,1,3,2,NA,2,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2015-06-15,Kailahun,Jaluahun,Sei One,Matihun,2015-07-31,33,27,60,42,25,67,127,3,4,4,1,3,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Jaluahun,Sei One,Malehun,2015-07-31,33,56,89,35,71,106,195,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Luowa,Sewallu,Karkama,2015-08-15,34,25,59,38,40,78,137,4,7,5,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Luowa,Sewallu,Dampenin,2015-08-15,44,35,79,25,21,46,125,4,6,4,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Luowa,Sewallu,Kalema,2015-08-15,27,28,55,50,28,78,133,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Luowa,Sewallu,Louma 11,2015-08-15,18,48,66,33,22,55,121,4,4,6,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Njalahun,Sei I,Juhun,2015-08-26,32,55,87,48,45,93,180,4,8,4,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Njalahun,Sei I,Bukema,2015-08-27,43,31,74,46,26,72,146,4,4,4,4,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Njalahun,Sei I,Gbaima  Kobolun,2015-08-28,28,19,47,30,25,55,102,4,3,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Njalahun,Sei I,Kambama,2015-08-29,34,28,62,45,32,77,139,4,4,2,1,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Njalahun,Sei I,Gboyama,2015-08-30,35,54,89,49,59,108,197,4,8,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Njalahun,Sei I,Follalu,2015-08-31,32,55,87,34,46,80,167,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Upper Bambara,Bambara,Kporgbom,2015-05-27,23,42,65,17,37,54,119,4,8,5,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Upper Bambara,Bambara,Jorpowahun,2015-05-27,22,48,70,17,17,34,104,3,2,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Upper Bambara,Bambara,Njala,2015-05-28,26,54,80,17,39,56,136,4,3,3,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,Kailahun,Upper Bambara,Bambara,Kojohun,2015-05-28,21,48,69,18,17,35,104,2,3,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,Kailahun,Upper Bambara,Bambara,Siama-2,2015-05-29,33,56,89,35,71,106,195,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,Kailahun,Upper Bambara,Bambara,Bambohun,2015-05-29,34,25,59,38,40,78,137,4,7,5,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,Kailahun,Kiss Tongi,Pokolie,Kpongbodu,2015-07-16,44,35,79,25,21,46,125,4,6,4,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,Kailahun,Kiss Tongi,Pokolie,Fenesu,2015-07-16,27,28,55,50,28,78,133,4,4,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18,Kailahun,Kiss Tongi,Pokolie,Dawah,2015-07-17,18,48,66,33,22,55,121,4,4,6,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19,Kailahun,Kiss Tongi,Pokolie,Pekeh,2015-07-17,32,55,87,48,45,93,180,4,8,4,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,Kailahun,Kiss Tongi,Pokolie,Mandopalahun,2015-07-18,43,31,74,46,26,72,146,4,4,4,4,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,Kailahun,Kiss Tongi,Pokolie,Dado,2015-07-18,28,19,47,30,25,55,102,4,3,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,Kailahun,Luawa,Gao,Malema Kabala,2015-05-05,34,28,62,45,32,77,139,4,4,2,1,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,Kailahun,Luawa,Dewalu,Yebeima,2015-07-17,35,54,89,49,59,108,197,4,8,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18,Kailahun,Luawa,Dewalu,Korgama,2015-07-18,32,55,87,34,46,80,167,4,4,4,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,Kailahun,Luawa,Dewalu,Gbayamalu,2015-07-09,23,42,65,17,37,54,119,4,8,5,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,Kailahun,Luawa,Dewalu,Bubengu,2015-05-17,22,48,70,17,17,34,104,3,2,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16,Kailahun,Luawa,Dewalu,Maputo,2015-09-05,26,54,80,17,39,56,136,4,3,3,1,3,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17,Kailahun,Luawa,Dewalu,Kpadebu,2015-10-05,21,48,69,18,17,35,104,2,3,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Dewallu,Karkama,2015-06-15,28,22,50,13,18,31,81,4,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Dewallu,Bulelu,2015-06-15,22,28,50,24,17,41,91,3,2,2,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Benahum,2015-06-15,40,46,86,23,39,62,148,4,4,4,3,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Sokebu,2015-06-15,28,28,56,23,25,48,104,3,1,4,4,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Jaama,2015-06-15,19,48,67,25,17,42,109,4,4,2,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Nyadayama,2015-06-15,22,28,50,13,17,30,80,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Dewallu,Tondofulu,2015-06-15,18,28,46,27,17,44,90,4,4,4,1,4,1,NA,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Dewallu,Lugbu,2015-06-15,22,28,50,24,17,41,91,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Dewallu,Badama,2015-06-15,25,48,73,34,20,54,127,4,4,4,1,3,1,NA,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Dewallu,Kalema,2015-06-15,20,28,48,26,14,40,88,4,2,3,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Tong,Bumasodu,Kongama,2015-07-05,68,57,125,58,40,98,223,4,3,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Tong,Bumasodu,Ngowodu,2015-08-05,20,29,49,34,20,54,103,3,2,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Tongie,Konio,Pekeh,2015-04-05,28,48,76,19,24,43,119,4,1,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Tongie,Konio,Ngogodu,2015-05-05,28,20,48,13,20,33,81,3,5,2,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Upper Bambara,Bambara Sec,Kpotom,2015-09-07,22,28,50,24,17,41,91,2,2,1,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Upper Bambara,Bambara Sec,Gumaodo,2015-09-05,28,48,76,24,21,45,121,3,4,2,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Upper Bambara,Bambara Sec,Salonwudo,2015-10-07,28,22,50,13,18,31,81,4,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Upper Bambara,Bambara Sec,Manowudo,2015-10-05,22,28,50,24,17,41,91,3,2,2,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Nyombollu,2015-09-07,40,46,86,23,39,62,148,4,4,4,3,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Jaama,2015-09-05,28,28,56,23,25,48,104,3,1,4,4,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Tangabu,2015-10-05,19,48,67,25,17,42,109,4,4,2,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Baoma,Kpedema,2015-10-05,22,28,50,13,17,30,80,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Njamahun,Jongar,Gbeika,2015-06-15,18,28,46,27,17,44,90,4,4,4,1,4,1,NA,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Njamahun,Jongar,Sembehun,2015-06-15,22,28,50,24,17,41,91,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Njamahun,Jongar,Taninahun,2015-06-15,25,48,73,34,20,54,127,4,4,4,1,3,1,NA,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Njamahun,Jongar,Giodo,2015-06-15,20,28,48,26,14,40,88,4,2,3,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Mandu,Upper Kuna,Nyagagorihun,2015-06-15,68,57,125,58,40,98,223,4,3,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Mandu,Upper Kuna,Gboneima,2015-06-15,20,29,49,34,20,54,103,3,2,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Mandu,Upper Kuna,Takpoima,2015-06-15,28,48,76,19,24,43,119,4,1,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Mandu,Upper Kuna,Gbahama,2015-06-15,28,20,48,13,20,33,81,3,5,2,1,5,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Malema,Uppersamie,Ngeihun[2],2015-09-07,22,28,50,24,17,41,91,2,2,1,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Malema,Uppersamie,Salina,2015-09-07,28,48,76,24,21,45,121,3,4,2,1,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Malema,Uppersamie,Gawama,2015-10-07,28,22,50,13,18,31,81,4,3,6,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Malema,Uppersamie,Ngeihun[1],2015-10-07,22,28,50,24,17,41,91,3,2,2,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Kama,NA,Poluma[2],2015-06-15,40,46,86,23,39,62,148,4,4,4,3,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Kama,NA,Poluma[1],2015-06-15,28,28,56,23,25,48,104,3,1,4,4,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Teng,Lela,Buwko,2015-06-15,19,48,67,25,17,42,109,4,4,2,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Kissi Teng,Lela,Fowa,2015-06-15,22,28,50,13,17,30,80,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Gao,Vabahun,2015-06-15,18,28,46,27,17,44,90,4,4,4,1,4,1,NA,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Gao,Blama,2015-06-15,22,28,50,24,17,41,91,2,2,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Gao,Senmbehun,2015-05-21,25,48,73,34,20,54,127,4,4,4,1,3,1,NA,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Gao,Gogama,2015-05-21,20,28,48,26,14,40,88,4,2,3,1,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Gao,Madema,2015-05-22,68,57,125,58,40,98,223,4,3,4,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-15,Kailahun,Luawa,Gao,Jenbbellu,2015-05-22,20,29,49,34,20,54,103,3,2,2,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
