Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
5/5/2015,Bo,Baoma,Bambawo,Ngawally,8/27/2015 0:00,18,23,41,32,36,68,109,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/2015,Bo,Baoma,Bambawo,Kanjalu,8/28/2015 0:00,18,25,43,16,24,40,83,3,2,3,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2015,Bo,Baoma,Bambawo," K, Ln",8/28/2015 0:00,18,23,41,32,36,68,109,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/2015,Bo,Baoma,Bambawo,Ngahun,8/29/2015 0:00,22,24,46,12,26,38,84,2,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/2015,Bo,Baoma,Bambawo,Pujehun,8/29/2015 0:00,18,23,41,32,36,68,109,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/2015,Bo,Valunya,Lunya,Ciima,8/26/2015 0:00,30,25,55,32,36,68,123,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2015,Bo,Valunya,Lunya,Kalifomia,8/26/2015 0:00,30,20,50,32,18,50,100,2,3,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/8/2015,Bo,Valunya,Lunya,Jopowahun,8/27/2015 0:00,18,23,41,32,36,68,109,2,2,2,2,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2015,Bo,Valunya,Lunya,Madina,8/27/2015 0:00,26,20,46,14,21,35,81,3,3,3,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/2015,Bo,Valunya,Yerlenga,Pendebu,8/28/2015 0:00,18,23,41,32,36,68,109,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2015,Bo,Valunya,Yerlenga,Dassamu,8/28/2015 0:00,22,25,47,22,16,38,85,4,3,3,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2015,Bo,Valunya,Delenga,Kanjulu,8/26/2015 0:00,18,23,41,32,36,68,109,1,1,1,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2015,Bo,Valunya,Delenga,Guweihun,8/26/2015 0:00,19,27,46,15,20,35,81,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2015,Bo,Valunya,Delenga,Capsul,8/27/2015 0:00,110,101,211,38,35,73,284,4,6,4,3,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/2015,Bo,Valunya,Delenga,Medekema,8/27/2015 0:00,56,71,127,33,25,58,185,4,4,4,1,2,3,NA,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/18/2015,Bo,Valunya,Delenga,Pataiyah,8/28/2015 0:00,26,27,53,47,36,83,136,4,6,6,4,2,3,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunya,Delenga,Saymabu,8/28/2015 0:00,37,65,102,32,61,93,195,4,4,4,1,4,3,NA,1,0,1,1,1,0,1,1,1,1,2,2,1,1,2,2,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Salou,8/26/2015 0:00,18,27,45,12,36,48,93,1,1,1,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Geibu,8/26/2015 0:00,18,27,45,32,36,68,113,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Majihun,8/27/2015 0:00,26,22,48,17,30,47,95,1,3,3,1,1,3,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Foya ,8/27/2015 0:00,18,23,41,32,36,68,109,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Farma,8/28/2015 0:00,31,30,61,22,16,38,99,2,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Gbojeima,8/28/2015 0:00,18,27,45,32,36,68,113,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Sei,Bajina,8/26/2015 0:00,18,27,45,32,36,68,113,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Lunia,Barie,8/26/2015 0:00,25,20,45,24,20,44,89,3,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Lunia,Kortuhun,8/27/2015 0:00,18,23,41,32,16,48,89,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Lunia,Koni 1,8/27/2015 0:00,30,27,57,32,36,68,125,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2015,Bo,Valunia,Lunia,Konima 2,8/28/2015 0:00,26,119,145,32,22,54,199,4,7,4,1,2,3,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Lunia,Nyanyahun,8/28/2015 0:00,36,29,65,28,31,59,124,4,4,5,1,3,2,NA,1,2,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Kendebo,Kolivama,8/26/2015 0:00,30,21,51,13,36,49,100,3,2,2,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Kendebo,Oneose,8/26/2015 0:00,18,27,45,20,18,38,83,3,3,3,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Kendebo,Lagu,8/27/2015 0:00,38,35,73,39,38,77,150,4,4,4,1,4,3,NA,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Kendebo,Nyandah,8/27/2015 0:00,56,52,108,33,60,93,201,4,5,5,1,2,1,NA,1,0,1,2,1,0,1,2,3,1,1,1,2,1,1,1,1,0,0,0
7/15/2015,Bo,Valunia,Kendebo,Kpowabu,8/28/2015 0:00,33,30,63,34,42,76,139,4,4,4,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Kendebo,Yomandu Old,8/28/2015 0:00,33,68,101,35,62,97,198,4,6,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Kakua,Nguabu,Fulahun,8/26/2015 0:00,27,48,75,28,59,87,162,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Kakua,Nguabu,Vaama,8/26/2015 0:00,24,25,49,32,29,61,110,2,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Kakua,Nguabu,Walihun,8/27/2015 0:00,18,27,45,32,36,68,113,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Kakua,Nguabu,Baoma,8/27/2015 0:00,30,49,79,31,64,95,174,4,3,5,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Kakua,Nguabu,Kpetema,8/28/2015 0:00,43,43,86,32,22,54,140,4,6,6,1,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Kakua,Nguabu,Kumbablahun,8/28/2015 0:00,18,23,41,32,36,68,109,4,5,4,2,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Niawa Lenga,Yalenga,Sahn 1,9/3/2015 0:00,24,27,51,30,27,57,108,2,3,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Niawa Lenga,Yalenga,Sahn 2,9/3/2015 0:00,72,54,126,59,60,119,245,4,4,2,1,5,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Niawa Lenga,Yalenga,Sahn Gborb,9/4/2015 0:00,32,56,88,19,46,65,153,4,5,4,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Niawa Lenga,Yalenga,Torkpombu,9/4/2015 0:00,18,27,45,32,36,68,113,1,1,1,2,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Niawa Lenga,Yalenga,Konkobahun,9/5/2015 0:00,18,27,45,32,36,68,113,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Niawa Lenga,Yalenga,Kpar Old Town,9/5/2015 0:00,18,23,41,32,43,75,116,1,1,1,2,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Baajia,Faley,Pelewahun,9/3/2015 0:00,42,26,68,28,19,47,115,4,3,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Baajia,Faley,Pelewahun,9/3/2015 0:00,18,23,41,32,18,50,91,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Baajia,Faley,Bumpehwo,9/4/2015 0:00,18,23,41,32,43,75,116,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Baajia,Faley,Pendebu,9/4/2015 0:00,22,24,46,18,30,48,94,2,1,3,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Baajia,Faley,Pujehun,9/5/2015 0:00,23,27,50,18,17,35,85,4,1,3,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Baajia,Faley,Palima,9/5/2015 0:00,18,27,45,32,43,75,120,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbwe,Nyallyay,Ngalu New,9/3/2015 0:00,28,25,53,22,15,37,90,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bagbwe,Nyallay,Ngalu Old,9/3/2015 0:00,27,48,75,34,55,89,164,4,4,6,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bagbwe,Nyallay,Ngalu Goba,9/4/2015 0:00,18,23,41,32,43,75,116,4,4,5,2,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bagbwe,Nyallay,Gibina,9/4/2015 0:00,30,68,98,40,67,107,205,4,3,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbwe,Nyallay,Blama,9/5/2015 0:00,97,92,189,53,89,142,331,4,7,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bagbwe,Nyallay,Kpetewoma,9/5/2015 0:00,25,42,67,34,46,80,147,4,8,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Komboya,Kesua,Niagorehun,9/3/2015 0:00,18,23,41,32,15,47,88,4,3,1,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Komboya,Kesua,Kunedorma,9/3/2015 0:00,21,38,59,16,35,51,110,4,4,6,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Komboya,Kesua,Gbarama,9/4/2015 0:00,18,23,41,32,43,75,116,1,1,3,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Komboya,Kesua,Bendu,9/4/2015 0:00,30,27,57,32,23,55,112,4,4,3,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Komboya,Kesua,Semabu,9/5/2015 0:00,30,27,57,18,43,61,118,2,3,3,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2015,Bo,Komboya,Kesua,Bendelu,9/5/2015 0:00,68,86,154,36,100,136,290,4,6,4,3,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe,Sawana,Mowoto  1,8/5/2015 0:00,30,23,53,32,43,75,128,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe,Sawana,Mowoto  2,8/5/2015 0:00,30,21,51,23,14,37,88,2,4,2,1,3,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe,Sawana,Tissana,8/6/2015 0:00,30,27,57,32,43,75,132,2,1,3,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe,Sawana,Nyadehun,8/6/2015 0:00,18,28,46,12,26,38,84,4,4,4,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,Sawana,Mofoi,8/7/2015 0:00,41,89,130,38,82,120,250,4,4,5,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,Sawana,Juhun,8/8/2015 0:00,91,72,163,34,82,116,279,4,3,4,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2015,Bo,Bumpe,Walihun,Masao,8/5/2015 0:00,47,43,90,46,38,84,174,4,5,4,1,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2015,Bo,Bumpe,Walihun,Moyoru,8/5/2015 0:00,36,30,66,43,41,84,150,4,4,4,3,4,4,NA,0,0,0,0,0,0,0,0,2,4,4,5,2,3,4,5,0,1,0,0
6/15/2015,Bo,Bumpe,Walihun,Majaima,8/6/2015 0:00,30,28,58,17,28,45,103,4,4,5,1,4,3,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6/15/2015,Bo,Bumpe,Walihun,Jiminga,8/6/2015 0:00,30,56,86,16,34,50,136,4,4,6,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2015,Bo,Bumpe,Walihun,Vaama Jiminga,8/7/2015 0:00,58,46,104,30,65,95,199,2,2,2,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe,Walihun,Tonge,8/7/2015 0:00,30,23,53,32,43,75,128,2,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Ngolapon,Kasse,8/6/2015 0:00,18,23,41,32,43,75,116,3,2,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Ngolapon,Kassenad,8/6/2015 0:00,41,52,93,54,50,104,197,4,5,6,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Ngolapon,Yeshan,8/7/2015 0:00,58,70,128,65,79,144,272,4,4,5,2,3,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Ngolapon,Yeshantawuvahun,8/7/2015 0:00,90,60,150,79,59,138,288,4,4,6,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Ngolapon,Ndaiwa,8/8/2015 0:00,40,34,74,40,34,74,148,4,8,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Ngolapon,Ndaiwa New,8/8/2015 0:00,23,27,50,19,17,36,86,4,6,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Gbo,Maryu,Dodo  2,8/8/2015 0:00,30,25,55,23,25,48,103,2,2,5,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Gbo,Gbo ,Taninihun,8/8/2015 0:00,24,89,113,31,87,118,231,4,4,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2015,Bo,Gbo,Maryu,Hima,8/6/2015 0:00,83,43,126,54,41,95,221,4,8,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Gbo,Gbo,Bissibu,8/6/2015 0:00,18,28,46,12,26,38,84,4,4,4,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Gbo,Maryu,Baima Trima,8/7/2015 0:00,30,25,55,23,25,48,103,2,2,5,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Gbo,Maryu,Ngalla,8/7/2015 0:00,58,46,104,30,65,95,199,2,2,2,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe,Bonihun Ngao,Bajawo,8/6/2015 0:00,18,23,41,32,43,75,116,3,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,Bonihun Ngao,Ngegboiyo,8/6/2015 0:00,41,52,93,54,50,104,197,4,5,3,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2015,Bo,Bumpe,Bonihun Ngao,Ngieyafa,8/7/2015 0:00,41,52,93,54,50,104,197,4,5,3,1,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Bonihun Ngao,Fewanema,8/7/2015 0:00,72,55,127,26,25,51,178,4,9,4,1,2,3,NA,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Bonihun Ngao,Salina,8/8/2015 0:00,35,44,79,48,33,81,160,4,8,4,2,2,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,Bonihun Ngao,Balehun,8/8/2015 0:00,39,41,80,25,16,41,121,4,6,4,1,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Sahn,Sahn,8/6/2015 0:00,62,45,107,16,43,59,166,2,4,4,1,4,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Sahn,Tablahun,8/6/2015 0:00,77,48,125,43,39,82,207,4,9,4,3,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Sahn,Semabu,8/7/2015 0:00,65,50,115,48,47,95,210,4,6,4,1,2,3,NA,5,3,1,4,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Sahn,Mohoto Wayeibu,8/7/2015 0:00,43,43,86,48,52,100,186,4,6,4,3,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2015,Bo,Bumpe,Sahn,Manoma,8/8/2015 0:00,43,106,149,63,44,107,256,4,6,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,Sahn,Godama,8/8/2015 0:00,37,65,102,32,61,93,195,4,4,4,1,4,3,NA,1,0,1,1,1,0,1,1,1,1,2,2,1,1,2,2,0,0,0,0
5/15/2015,Bo,Bumpe Ngao,Serabu,Dodo  ,8/6/2015 0:00,18,27,45,12,43,55,100,1,1,1,1,3,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe Ngao,Sahn,Sahn,8/6/2015 0:00,18,27,45,32,43,75,120,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe Ngao,Sahn,Torkpombu,8/6/2015 0:00,26,22,48,17,30,47,95,1,3,3,1,1,3,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe Ngao,Sahn,Victorialwo,8/7/2015 0:00,18,23,41,32,43,75,116,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe Ngao,Sahn,Toblahunwa,8/7/2015 0:00,31,30,61,22,16,38,99,2,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bumpe Ngao,Sahn,Sahn  2,8/7/2015 0:00,18,27,45,32,43,75,120,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Tissana,Tissana Junction,8/5/2015 0:00,18,27,45,32,43,75,120,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Tissana,Maniwa,8/5/2015 0:00,25,20,45,24,20,44,89,3,2,2,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Tissana,Mokebay,8/6/2015 0:00,18,23,41,32,16,48,89,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Bagbo,Tissana,Mondambie,8/6/2015 0:00,30,27,57,32,43,75,132,1,1,1,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2015,Bo,Bagbo,Tissana,Nyaborhun,8/7/2015 0:00,26,119,145,32,22,54,199,4,7,4,1,2,3,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7/15/2015,Bo,Bagbo,Tissana,Mokolo,8/7/2015 0:00,36,29,65,28,31,59,124,4,4,5,1,3,2,NA,1,2,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7/15/2015,Bo,Baona,Bambawo,Walima,7/15/2015 0:00,30,21,51,13,43,56,107,3,2,2,1,3,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,B. Ngao,Salina,8/26/2015 0:00,18,27,45,20,18,38,83,3,3,3,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,B. Ngao,Ngegboiya,8/26/2015 0:00,38,35,73,39,38,77,150,4,4,4,1,4,3,NA,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,B. Ngao,Balehun,8/27/2015 0:00,56,52,108,33,60,93,201,4,5,5,1,2,1,NA,1,0,1,2,1,0,1,2,3,1,1,1,2,1,1,1,1,0,0,0
7/15/2015,Bo,Bumpe,B. Ngao,Fewanema,8/27/2015 0:00,33,30,63,34,42,76,139,4,4,4,1,5,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,B. Ngao,Koninahun,8/28/2015 0:00,33,68,101,35,62,97,198,4,6,4,1,2,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Bumpe,B. Ngao,Solima,8/28/2015 0:00,27,48,75,28,59,87,162,4,8,4,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Yarlenga,Kenema,8/26/2015 0:00,24,25,49,32,29,61,110,2,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Yarlenga,Pembeme,5/27/2015 0:00,18,27,45,32,43,75,120,1,1,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Yarlenga,Pembeme,5/29/2015 0:00,30,49,79,31,64,95,174,4,3,5,1,4,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Yarlenga,Pembeme,5/30/2015 0:00,43,43,86,32,22,54,140,4,6,6,1,2,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2015,Bo,Valunia,Lunga,Gama,4/6/2015 0:00,18,23,41,32,43,75,116,4,5,4,2,4,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2015,Bo,Valunia,Lunga,Bajoa,6/4/2015 0:00,24,27,51,30,27,57,108,2,3,2,1,1,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
